PhraseId	SentenceId	Phrase	Sentiment
37579	1786	runs a good race , one that will have you at the edge of your seat for long stretches .	4
9739	405	Barbershop '' is a good-hearted ensemble comedy with a variety of quirky characters and an engaging story .	4
49534	2426	One of the best silly horror movies of recent memory , with some real shocks in store for unwary viewers .	4
61530	3110	are stanzas of breathtaking , awe-inspiring visual poetry .	4
55645	2781	is how well it holds up in an era in which computer-generated images are the norm	4
5238	207	its splendor	4
126582	6806	Seems based on ugly ideas instead of ugly behavior , as Happiness was ... Hence , Storytelling is far more appealing .	4
122148	6546	Ash Wednesday is suspenseful and ultimately unpredictable , with a sterling ensemble cast .	4
80511	4146	defies expectation	4
111730	5930	swooping down on a string of exotic locales , scooping the whole world up in a joyous communal festival of rhythm	4
35482	1670	undeniably intriguing	4
63319	3204	may cause parents a few sleepless hours -- a sign of its effectiveness	4
154569	8452	Nolan proves that he can cross swords with the best of them and helm a more traditionally plotted popcorn thriller while surrendering little of his intellectual rigor or creative composure .	4
42064	2025	enormously entertaining	4
142505	7735	extraordinary journalism	4
120098	6424	It 's an entertaining movie , and the effects , boosted to the size of a downtown hotel , will all but take you to outer space	4
124930	6715	A fantastically vital movie that manages to invest real humor , sensuality , and sympathy into a story about two adolescent boys .	4
124824	6707	at once visceral and spiritual , wonderfully vulgar and sublimely lofty --	4
113796	6048	, Metropolis is a feast for the eyes .	4
23905	1086	A poignant and gently humorous parable that loves its characters and communicates something rather beautiful about human nature .	4
87915	4565	tremendously moving	4
31448	1472	were far more entertaining than I had expected	4
57438	2896	brilliant motion picture	4
23998	1089	rates as an exceptional thriller .	4
26366	1209	A moving and stark reminder that the casualties of war reach much further than we imagine .	4
39754	1899	It 's the funniest American comedy since Graffiti Bridge .	4
142168	7713	in the place where a masterpiece should be	4
64802	3281	surprisingly well	4
136258	7366	emerges as his most vital work since GoodFellas .	4
73986	3784	encourage young and old alike to go see this unique and entertaining twist on the classic whale 's tale	4
43968	2131	Spielberg 's first real masterpiece	4
103448	5456	is an inspirational love story , capturing the innocence and idealism of that first encounter	4
37274	1770	A fantastic premise anchors	4
126315	6790	, amusing , tender and heart-wrenching	4
132150	7124	in the heart-pounding suspense of a stylish psychological thriller	4
136412	7375	truly excellent	4
144853	7864	a host of splendid performances	4
140013	7597	A polished and vastly entertaining caper film that puts the sting back into the con	4
148323	8071	A well-done film of a self-reflexive , philosophical nature	4
149138	8115	A moving and weighty depiction	4
118033	6305	contemplative , and sublimely beautiful	4
118771	6348	overflows with wisdom and emotion	4
18962	833	More than anything else , Kissing Jessica Stein injects freshness and spirit into the romantic comedy genre , which has been held hostage by generic scripts that seek to remake Sleepless in Seattle again and again .	4
32596	1528	to reveal his impressively delicate range	4
62868	3181	uses the huge-screen format to make an old-fashioned nature film that educates viewers with words and pictures while entertaining them .	4
66976	3400	loved this film .	4
75267	3862	It has fun with the quirks of family life , but it also treats the subject with fondness and respect	4
135747	7334	in many ways the perfect festival film : a calm , self-assured portrait of small town regret , love , duty and friendship that appeals to the storytelling instincts of a slightly more literate filmgoing audience	4
126405	6795	an absolute delight for all audiences	4
68496	3475	Sensual , funny and , in the end , very touching .	4
126505	6803	Last Orders nurtures the multi-layers of its characters , allowing us to remember that life 's ultimately a gamble and last orders are to be embraced .	4
29187	1351	, smart , savvy , compelling	4
67316	3415	impressive and	4
137215	7422	The movie is brilliant , really .	4
105222	5556	a sincerely crafted picture that deserves to emerge from the traffic jam of holiday movies	4
73091	3734	delivers on that promise	4
138572	7506	fun and funky look	4
102203	5378	see this delightful comedy	4
104321	5504	Michael Moore has perfected the art of highly entertaining , self-aggrandizing , politically motivated documentary-making ,	4
49343	2414	An engrossing story that combines psychological drama , sociological reflection , and high-octane thriller .	4
26586	1219	can rest contentedly with the knowledge that he 's made at least one damn fine horror movie	4
124774	6705	wonderfully sympathetic	4
110051	5828	this batch is pretty cute	4
50976	2509	made by the smartest kids in class	4
66002	3348	outrageous , ingenious	4
99993	5247	this exciting new filmmaker	4
94270	4920	Both a beautifully made nature film and a tribute to a woman whose passion for this region and its inhabitants still shines in her quiet blue eyes .	4
94267	4919	complex , unpredictable character	4
86133	4459	More of the same from Taiwanese auteur Tsai Ming-liang , which is good news to anyone who 's fallen under the sweet , melancholy spell of this unique director 's previous films	4
33125	1553	very stylish and beautifully photographed ,	4
77339	3978	It 's packed with adventure and a worthwhile environmental message ,	4
128712	6923	a powerful young actor	4
133230	7188	is ... very funny as you peek at it through the fingers in front of your eyes	4
150359	8190	... a solid , well-formed satire .	4
105137	5553	intelligent , life-affirming script	4
144793	7860	Runs on the pure adrenalin of Pacino 's performance .	4
151121	8238	well-acted and thought-provoking	4
34425	1617	one of the most entertaining monster movies in ages	4
72415	3701	the film 's considerable charm	4
43412	2099	one of Demme 's good films	4
58028	2924	headed by Christopher Plummer as the subtlest and most complexly evil Uncle Ralph I 've ever seen in the many film	4
6540	260	joyous films that leaps over national boundaries and celebrates universal human nature	4
50265	2471	a wonderful film to bring to IMAX	4
146837	7988	turns out to be significantly different -LRB- and better -RRB- than most films with this theme	4
107533	5683	truly capture the terrifying angst of the modern working man without turning the film into a cheap thriller , a dumb comedy or a sappy	4
7716	313	A solid , spooky entertainment worthy of the price of a ticket	4
144694	7853	The power of this script	4
142981	7761	dark humor , gorgeous exterior photography , and a stable-full of solid performances	4
73054	3731	is greatness here .	4
1023	37	amusing	4
130263	7016	, ` Scratch ' is a pretty decent little documentary .	4
68046	3452	find Morrison 's iconoclastic uses of technology to be liberating	4
79553	4096	The two leads , nearly perfect in their roles , bring a heart and reality that buoy the film , and at times , elevate it to a superior crime movie .	4
153163	8364	, Mr. Schnitzler proves himself a deft pace master and stylist .	4
116863	6235	The film is explosive ,	4
4755	182	the film is also imbued with strong themes of familial ties and spirituality that are powerful and moving without stooping to base melodrama	4
100199	5257	a self-aware , often self-mocking , intelligence	4
138410	7494	intelligent flick	4
145851	7930	it 's a work that , with humor , warmth , and intelligence , captures a life interestingly lived .	4
117036	6244	earnest and well-meaning , and so stocked with talent , that you almost forget the sheer	4
151969	8293	a remarkably cohesive whole , both visually and thematically	4
87883	4563	most enjoyable releases	4
18126	791	The movie is a trove of delights .	4
42083	2026	set in the world of lingerie models and bar dancers in the Midwest that held my interest precisely because it did n't try to	4
50160	2464	entertaining and moving	4
52236	2580	Sylvie Testud is icily brilliant .	4
5220	207	from a renowned Indian film culture that allows Americans to finally revel in its splendor	4
1340	50	grace to call for prevention rather than to place blame , making it one of the best war movies ever made	4
133843	7222	Give credit to everyone from Robinson down to the key grip that this bold move works	4
9215	385	excellent	4
107651	5690	an unabashedly romantic picture of a nation whose songs spring directly from the lives of the people	4
31450	1472	far more entertaining	4
89638	4663	powerfully evocative	4
3498	130	a film that hews out a world and carries us effortlessly from darkness to light	4
